ID;Age;Gender;Income;EnrollmentStart;EnrollmentFinish;LastPeriodStart;LastPeriodFinish;DateLastVisit;DaysWithoutFrequency;LifetimeValue;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;HasReferences;NumberOfReferences;Dropout
10110;32;Male;6080.0;2014-09-04;2015-09-14;2015-01-01;2015-06-30;2015-05-15;122;198.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;28.98;6;1;0.0;0;1
10111;24;Male;2250.0;2015-04-30;2015-04-30;2015-01-01;2015-06-30;2015-05-12;1633;33.6;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0;7.0;28.98;2;5;0.0;0;0
10112;15;Female;0.0;2015-10-06;2016-07-31;2016-01-01;2016-12-31;2016-05-31;61;251.1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29.0;29;2.0;17.42;1;0;0.0;0;1
10113;31;Female;1890.0;2019-09-13;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;71.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;;48.02;20;0;0.0;0;0
10114;29;Female;2800.0;2018-03-24;2018-07-08;2018-01-01;2018-12-31;2018-05-16;53;111.4;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0;7.0;60.97;2;0;0.0;0;1
10115;21;Male;1610.0;2015-10-20;2017-12-08;2017-07-01;2017-12-31;2017-10-26;43;301.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0;7.0;60.97;2;2;0.0;0;1
10116;44;Male;4010.0;2015-03-06;2015-09-16;2015-01-01;2015-06-30;2015-04-08;161;61.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;28.98;0;1;0.0;0;1
10117;39;Female;3570.0;2015-12-11;2016-02-02;2015-07-01;2016-06-30;2016-01-28;5;110.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;49.0;16;0;0.0;0;1
10118;3;Male;0.0;2018-06-07;2019-10-13;2019-07-01;2019-12-31;2018-11-10;337;454.42;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11;2.0;17.42;0;2;0.0;0;1
10119;33;Female;2960.0;2019-02-19;2019-06-11;2019-01-01;2019-06-30;2019-05-31;11;101.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0;7.0;25.97;6;0;0.0;0;1
10120;20;Male;1800.0;2015-02-23;2015-09-16;2015-01-01;2015-06-30;2015-06-05;103;114.85;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;7.0;28.98;8;1;0.0;0;1
10121;5;Female;0.0;2018-07-26;2018-07-26;2019-07-01;2019-12-31;2019-10-25;6;513.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;59;2.0;4.58;3;2;0.0;0;0
10122;7;Male;0.0;2019-09-09;2019-10-31;2019-07-01;2019-12-31;2019-10-25;6;114.35;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6;;14.86;7;0;0.0;0;0
10123;22;Female;2370.0;2014-10-23;2015-09-16;2015-01-01;2015-12-31;2015-06-25;83;171.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;12;1.0;8.71;1;1;0.0;0;1
10124;2;Male;0.0;2018-06-06;2019-02-12;2019-01-01;2019-06-30;2019-02-02;10;243.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;13;2.0;10.86;2;2;0.0;0;1
10125;23;Male;2690.0;2018-10-02;2019-05-11;2019-01-01;2019-06-30;2019-04-02;39;45.1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;7.0;38.99;1;0;0.0;0;1
10126;53;Female;5700.0;2018-09-07;2019-09-10;2019-07-01;2019-12-31;2019-07-29;43;468.4;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;34.0;37;2.0;17.72;3;1;0.0;0;1
10127;21;Female;1520.0;2016-03-08;2017-08-29;2017-01-01;2017-06-30;2017-05-30;91;165.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0;7.0;30.03;2;2;0.0;0;1
10128;32;Male;2800.0;2017-01-24;2017-07-08;2017-01-01;2017-12-31;2017-05-29;40;188.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19;2.0;17.42;5;0;0.0;0;1
10129;29;Male;2610.0;2015-12-07;2017-07-31;2016-07-01;2017-06-30;2016-11-07;266;402.3;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0;7.0;60.97;1;1;0.0;0;1
10130;40;Male;5600.0;2016-08-08;2017-12-01;2017-07-01;2017-12-31;2017-10-07;55;606.37;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;149.0;7;7.0;60.97;2;2;0.0;0;1
10131;19;Female;1060.0;2015-04-16;2015-09-16;2015-01-01;2015-06-30;2015-04-16;153;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;28.98;1;1;0.0;0;1
10132;21;Male;1350.0;2014-10-27;2015-09-16;2014-07-01;2015-06-30;2014-12-04;286;71.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;28.98;1;1;0.0;0;1
10133;21;Male;2340.0;2019-03-14;2019-04-11;2019-01-01;2019-06-30;2019-04-02;9;38.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;28.0;3;0;0.0;0;1
10134;21;Male;1530.0;2015-10-02;2016-07-08;2016-01-01;2016-12-31;2016-05-17;52;116.6;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;60.97;3;0;0.0;0;1
10135;22;Male;1900.0;2014-10-01;2016-08-01;2016-01-01;2016-12-31;2016-06-28;34;541.8;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;79.0;73;2.0;17.42;6;3;0.0;0;1
10136;57;Male;4970.0;2017-09-26;2018-01-07;2017-07-01;2018-06-30;2017-11-02;66;138.35;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;60.97;0;0;0.0;0;1
10137;29;Male;2900.0;2016-01-18;2017-03-10;2017-01-01;2017-06-30;2017-01-09;60;227.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;10;7.0;59.01;0;2;0.0;0;1
10138;21;Male;1900.0;2017-02-22;2017-11-07;2017-07-01;2017-12-31;2017-09-22;46;128.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0;7.0;60.97;4;1;0.0;0;1
10139;52;Female;6510.0;2019-02-27;2019-02-27;2019-07-01;2019-12-31;2019-09-25;36;206.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0;7.0;52.01;3;1;0.0;0;0
10140;3;Male;0.0;2019-09-05;2019-10-31;2019-07-01;2019-12-31;2019-10-26;5;123.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5;;16.0;6;0;0.0;0;0
10141;32;Female;4060.0;2019-01-31;2019-06-11;2019-01-01;2019-06-30;2019-05-30;12;79.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;35.98;3;0;0.0;0;1
10142;2;Female;0.0;2018-03-20;2018-03-20;2019-07-01;2019-12-31;2019-10-26;5;780.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;36;2.0;17.42;5;2;0.0;0;0
10143;38;Female;3880.0;2019-05-27;2019-07-09;2019-01-01;2019-12-31;2019-06-12;27;50.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;38.01;1;0;0.0;0;1
10144;19;Male;1300.0;2015-10-06;2016-11-03;2016-07-01;2016-12-31;2016-10-19;15;197.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0;7.0;30.03;2;1;0.0;0;1
10145;20;Male;1630.0;2019-09-25;2019-10-31;2019-07-01;2019-12-31;2019-10-21;10;45.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;7.0;0;;21.98;6;0;0.0;0;0
10146;5;Female;0.0;2015-09-14;2016-02-01;2015-07-01;2016-06-30;2016-02-01;0;233.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;10;2.0;17.72;5;0;0.0;0;1
10147;41;Male;4490.0;2019-03-06;2019-06-11;2019-01-01;2019-06-30;2019-03-19;84;120.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;2.0;17.42;0;0;0.0;0;1
10148;45;Female;5020.0;2015-07-08;2015-07-08;2019-07-01;2019-12-31;2019-07-29;94;2155.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;146.0;4;7.0;60.97;0;5;0.0;0;0
10149;23;Female;2510.0;2019-10-08;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;43.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;;21.98;13;0;0.0;0;0
10150;29;Female;3010.0;2017-10-06;2018-01-07;2017-07-01;2018-06-30;2017-10-09;90;88.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;60.97;0;0;0.0;0;1
10151;38;Female;5050.0;2015-09-17;2016-07-31;2016-01-01;2016-12-31;2016-07-29;2;406.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0;7.0;60.97;10;0;0.0;0;1
10152;22;Female;2490.0;2015-11-17;2016-01-04;2015-07-01;2016-06-30;2015-11-25;40;38.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;48.02;3;0;0.0;0;1
10153;44;Female;5160.0;2019-09-26;2019-10-31;2019-07-01;2019-12-31;2019-10-02;29;43.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;;30.03;2;0;0.0;0;0
10154;39;Male;1620.0;2017-08-29;2018-01-22;2017-07-01;2018-06-30;2017-10-21;93;148.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;6;1.0;8.71;0;2;0.0;0;1
10155;18;Female;1610.0;2015-09-02;2017-08-29;2017-01-01;2017-12-31;2016-10-28;305;733.7;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;49.0;49;4.0;34.84;0;3;0.0;0;1
10156;37;Female;;2016-03-16;2016-04-01;2016-01-01;2016-06-30;2016-03-21;11;41.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;2.0;4.58;1;0;0.0;0;1
10157;24;Female;2090.0;2014-10-14;2016-07-31;2016-01-01;2016-12-31;2016-06-28;33;446.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0;7.0;62.02;10;1;0.0;0;1
10158;64;Female;;2015-10-12;2016-04-20;2016-01-01;2016-06-30;2016-01-23;88;185.6;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;24.0;24;2.0;17.14;0;0;0.0;0;1
10159;26;Female;1960.0;2017-06-06;2017-08-29;2017-01-01;2017-12-31;2017-07-06;54;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;30.03;8;0;0.0;0;1
10160;31;Female;3430.0;2016-09-23;2017-08-29;2016-07-01;2016-12-31;2016-12-07;265;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;30.03;3;2;0.0;0;1
10161;27;Female;2020.0;2014-09-12;2019-03-14;2014-07-01;2015-06-30;2014-10-23;1603;109.7;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;7;2.0;17.72;0;4;0.0;0;1
10162;24;Male;2170.0;2014-09-03;2015-09-14;2015-01-01;2015-12-31;2015-06-17;89;158.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0;7.0;28.98;1;1;0.0;0;1
10163;23;Male;1820.0;2017-05-22;2019-07-09;2019-01-01;2019-12-31;2019-06-27;12;173.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0;7.0;60.97;20;3;0.0;0;1
10164;13;Female;0.0;2016-09-16;2018-11-02;2018-07-01;2018-12-31;2018-07-31;94;1120.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;99;6.0;52.26;0;2;0.0;0;1
10165;29;Male;1890.0;2019-09-20;2019-10-31;2019-07-01;2019-12-31;2019-10-22;9;69.6;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;;30.03;17;0;0.0;0;1
10166;51;Female;2120.0;2014-08-27;2015-09-14;2015-01-01;2015-06-30;2014-10-31;318;399.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5;2.0;17.42;0;2;0.0;0;1
10167;3;Female;0.0;2016-07-02;2018-07-31;2018-01-01;2018-12-31;2018-07-21;10;758.3;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;64;2.0;17.42;9;3;0.0;0;1
10168;24;Female;2630.0;2018-09-10;2019-02-12;2019-01-01;2019-06-30;2019-01-16;27;157.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0;7.0;35.98;8;0;0.0;0;1
10169;25;Female;1820.0;2015-10-07;2016-07-31;2016-01-01;2016-12-31;2016-07-22;9;266.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0;7.0;60.97;5;0;0.0;0;1
10170;20;Female;1640.0;2015-11-02;2016-01-04;2015-07-01;2016-06-30;2015-11-09;56;47.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;60.97;1;0;0.0;0;1
10171;21;Male;1820.0;2019-10-01;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;53.5;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4;;4.29;3;0;0.0;0;0
10172;2;Female;0.0;2015-04-09;2015-09-16;2015-01-01;2015-12-31;2015-07-25;53;177.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1.0;8.71;1;1;0.0;0;1
10173;24;Male;1930.0;2015-11-17;2016-04-04;2016-01-01;2016-06-30;2016-02-17;47;107.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0;7.0;59.99;2;0;0.0;0;1
10174;53;Male;5870.0;2019-05-20;2019-07-31;2019-01-01;2019-12-31;2019-07-10;21;65.2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0;7.0;59.99;10;0;0.0;0;1
10175;69;Female;5780.0;2015-10-06;2016-02-29;2015-07-01;2016-06-30;2015-12-03;88;166.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;7.0;62.02;0;0;0.0;0;1
10176;23;Male;2360.0;2019-02-15;2019-07-09;2019-01-01;2019-12-31;2019-07-01;8;146.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0;7.0;60.97;18;0;0.0;0;1
10177;44;Female;2960.0;2015-09-19;2015-09-19;2019-07-01;2019-12-31;2019-10-12;19;1164.38;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;24;1.0;8.71;4;4;0.0;0;0
10178;31;Male;2960.0;2015-10-16;2016-06-04;2016-01-01;2016-06-30;2016-04-27;38;194.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0;7.0;60.97;8;0;0.0;0;1
10179;21;Female;1900.0;2018-09-01;2018-09-01;2019-07-01;2019-12-31;2019-10-26;5;118.1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;6;4.0;17.16;4;1;0.0;0;0
10180;20;Male;1570.0;2018-03-20;2018-03-20;2019-07-01;2019-12-31;2019-10-19;12;109.1;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18.0;5;2.0;16.28;5;2;0.0;0;0
10181;42;Male;4580.0;2017-07-25;2017-07-25;2019-07-01;2019-12-31;2019-10-28;3;889.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;35;7.0;60.97;15;3;0.0;0;0
10182;55;Male;5600.0;2019-04-03;2019-04-03;2019-01-01;2019-12-31;2019-10-30;1;185.2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;62.0;0;7.0;60.97;22;1;0.0;0;0
10183;23;Female;2760.0;2018-05-03;2019-01-14;2018-07-01;2019-06-30;2018-12-14;31;51.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;44.03;1;2;0.0;0;1
10184;31;Female;2990.0;2015-10-02;2016-01-04;2015-07-01;2016-06-30;2015-11-19;46;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;60.97;3;0;0.0;0;1
10185;20;Male;1390.0;2017-09-08;2017-09-08;2019-01-01;2019-06-30;2019-04-03;211;281.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0;7.0;38.01;9;2;0.0;0;0
10186;34;Female;3340.0;2015-03-02;2015-09-16;2015-01-01;2015-12-31;2015-07-16;62;133.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0;7.0;60.97;6;1;0.0;0;1
10187;29;Female;1720.0;2015-03-02;2016-01-06;2015-01-01;2015-06-30;2015-03-05;307;45.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;28.98;2;2;0.0;0;1
10188;31;Female;1880.0;2016-10-10;2018-07-31;2018-01-01;2018-12-31;2018-07-31;0;795.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0;7.0;60.97;1;1;0.0;0;1
10189;11;Female;0.0;2018-09-14;2019-07-09;2019-01-01;2019-12-31;2019-06-14;25;425.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;48;4.0;34.84;12;0;0.0;0;1
10190;22;Female;2000.0;2017-11-14;2018-07-08;2018-01-01;2018-12-31;2018-05-17;52;136.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0;7.0;60.97;6;0;0.0;0;1
10191;27;Male;2240.0;2018-01-02;2018-05-08;2018-01-01;2018-06-30;2018-03-21;48;130.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0;7.0;60.97;2;0;0.0;0;1
10192;35;Male;3420.0;2017-01-12;2018-09-07;2018-01-01;2018-12-31;2018-02-22;197;500.37;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0;7.0;60.97;0;2;0.0;0;1
10193;22;Male;1440.0;2016-02-22;2016-07-08;2016-01-01;2016-12-31;2016-05-27;42;148.6;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;0;7.0;60.97;4;0;0.0;0;1
10194;23;Male;3040.0;2016-03-30;2016-07-31;2016-01-01;2016-12-31;2016-06-21;40;103.4;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0;7.0;60.97;2;0;0.0;0;1
10195;31;Male;3730.0;2016-09-23;2016-12-08;2016-07-01;2016-12-31;2016-10-03;66;79.5;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;7.0;60.97;0;0;0.0;0;1
10196;22;Female;1850.0;2014-09-16;2015-09-15;2014-07-01;2014-12-31;2014-11-08;311;55.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;28.98;3;1;0.0;0;1
10197;27;Male;2000.0;2019-02-22;2019-10-13;2019-07-01;2019-12-31;2019-09-21;22;115.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;11;1.0;8.71;2;1;0.0;0;1
10198;1;Female;0.0;2018-09-11;2018-09-11;2019-07-01;2019-12-31;2019-09-28;33;491.55;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;16;2.0;14.86;3;1;0.0;0;0
10199;19;Female;1790.0;2019-03-13;2019-06-11;2019-01-01;2019-06-30;2019-03-27;76;67.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;41.02;0;0;0.0;0;1
10200;31;Female;2840.0;2016-09-21;2017-05-18;2017-01-01;2017-06-30;2017-04-26;22;174.85;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0;7.0;30.03;3;0;0.0;0;1
10201;41;Female;4270.0;2015-01-07;2016-02-29;2015-07-01;2016-06-30;2016-02-23;6;295.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;7.0;62.02;5;2;0.0;0;1
10202;17;Male;1290.0;2019-09-18;2019-10-31;2019-07-01;2019-12-31;2019-10-30;1;111.5;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0;;30.03;11;0;0.0;0;0
10203;24;Female;1430.0;2014-11-18;2015-09-16;2014-07-01;2014-12-31;2014-11-27;293;53.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;28.98;4;1;0.0;0;1
10204;31;Male;2860.0;2019-04-30;2019-09-10;2019-07-01;2019-12-31;2019-07-24;48;120.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;1;7.0;62.02;7;1;0.0;0;1
10205;23;Male;770.0;2017-09-26;2018-05-08;2018-01-01;2018-06-30;2018-03-26;43;100.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0;7.0;60.97;7;0;0.0;0;1
10206;11;Male;0.0;2015-10-21;2015-10-21;2019-07-01;2019-12-31;2019-10-30;1;1253.2;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;38.0;35;4.0;34.28;6;4;0.0;0;0
10207;2;Male;0.0;2018-03-02;2018-12-11;2018-07-01;2018-12-31;2018-11-03;38;361.8;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;18;2.0;17.42;3;1;0.0;0;1
10208;52;Female;5010.0;2014-09-17;2015-12-03;2015-07-01;2015-12-31;2015-07-20;136;545.8;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;29;4.0;34.84;0;1;0.0;0;1
10209;21;Female;1900.0;2017-10-11;2018-05-08;2018-01-01;2018-06-30;2018-05-03;5;121.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;8;7.0;60.97;9;0;0.0;0;1
10210;24;Female;1770.0;2014-10-17;2015-11-05;2015-07-01;2015-12-31;2015-10-02;34;211.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0;7.0;49.0;3;1;0.0;0;1
10211;19;Female;2100.0;2016-03-07;2016-05-05;2016-01-01;2016-06-30;2016-03-14;52;29.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;7.0;59.01;1;0;0.0;0;1
10212;41;Female;4100.0;2015-09-28;2016-10-15;2016-07-01;2016-12-31;2016-07-18;89;392.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0;7.0;30.03;0;1;0.0;0;1
10213;30;Female;3430.0;2018-03-28;2019-07-31;2019-01-01;2019-12-31;2019-06-18;43;503.6;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.0;0;7.0;35.0;4;2;0.0;0;1
10214;18;Female;1920.0;2015-09-15;2015-12-17;2015-07-01;2015-12-31;2015-10-20;58;111.6;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0;7.0;60.97;1;0;0.0;0;1
10215;23;Female;2070.0;2014-09-24;2017-11-07;2017-07-01;2017-12-31;2017-06-09;151;399.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;27.0;24;7.0;56.98;0;3;0.0;0;1
10216;48;Male;3580.0;2017-05-22;2018-04-07;2018-01-01;2018-06-30;2018-02-14;52;268.6;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;0;7.0;59.01;2;2;0.0;0;1
10217;69;Female;4120.0;2017-01-05;2019-09-10;2019-07-01;2019-12-31;2019-07-30;42;970.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;383.0;0;7.0;62.02;10;3;0.0;0;1
10218;22;Female;2310.0;2018-09-08;2019-01-14;2018-07-01;2019-06-30;2018-12-11;34;106.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0;7.0;60.97;10;0;0.0;0;1
10219;16;Male;0.0;2019-03-06;2019-03-06;2019-07-01;2019-12-31;2019-10-31;0;346.5;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.0;57;6.0;52.26;33;1;0.0;0;0
10220;32;Female;2960.0;2018-11-05;2019-05-11;2019-01-01;2019-06-30;2019-05-03;8;210.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;3;7.0;60.97;7;0;0.0;0;1
10221;19;Male;1530.0;2016-09-26;2017-08-29;2017-01-01;2017-12-31;2017-05-02;119;353.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;18;2.0;17.42;0;2;0.0;0;1
10222;6;Female;0.0;2018-05-30;2018-12-11;2018-07-01;2018-12-31;2018-11-17;24;172.9;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;16;2.0;17.42;6;1;0.0;0;1
